Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
8/11/2000,AQS,060631009,1,3,ug/m3 LC,17,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/12/2000,AQS,060631009,1,6,ug/m3 LC,33,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/13/2000,AQS,060631009,1,5,ug/m3 LC,28,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/15/2000,AQS,060631009,1,5,ug/m3 LC,28,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/16/2000,AQS,060631009,1,2,ug/m3 LC,11,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/19/2000,AQS,060631009,1,4,ug/m3 LC,22,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/22/2000,AQS,060631009,1,43,ug/m3 LC,119,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/25/2000,AQS,060631009,1,7,ug/m3 LC,39,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/28/2000,AQS,060631009,1,8,ug/m3 LC,44,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
8/31/2000,AQS,060631009,1,7,ug/m3 LC,39,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/3/2000,AQS,060631009,1,1,ug/m3 LC,6,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/6/2000,AQS,060631009,1,8,ug/m3 LC,44,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/13/2000,AQS,060631009,1,7,ug/m3 LC,39,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/14/2000,AQS,060631009,1,7,ug/m3 LC,39,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/16/2000,AQS,060631009,1,6,ug/m3 LC,33,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/18/2000,AQS,060631009,1,6,ug/m3 LC,33,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/21/2000,AQS,060631009,1,9,ug/m3 LC,50,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/22/2000,AQS,060631009,1,5,ug/m3 LC,28,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/23/2000,AQS,060631009,1,7,ug/m3 LC,39,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/24/2000,AQS,060631009,1,8,ug/m3 LC,44,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/27/2000,AQS,060631009,1,8,ug/m3 LC,44,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
9/30/2000,AQS,060631009,1,8,ug/m3 LC,44,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/3/2000,AQS,060631009,1,8,ug/m3 LC,44,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/6/2000,AQS,060631009,1,8,ug/m3 LC,44,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/9/2000,AQS,060631009,1,15,ug/m3 LC,62,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/12/2000,AQS,060631009,1,1,ug/m3 LC,6,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/15/2000,AQS,060631009,1,17,ug/m3 LC,66,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/18/2000,AQS,060631009,1,1,ug/m3 LC,6,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/21/2000,AQS,060631009,1,6,ug/m3 LC,33,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/24/2000,AQS,060631009,1,25,ug/m3 LC,81,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/27/2000,AQS,060631009,1,19,ug/m3 LC,69,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
10/30/2000,AQS,060631009,1,1,ug/m3 LC,6,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
11/2/2000,AQS,060631009,1,24,ug/m3 LC,79,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
11/5/2000,AQS,060631009,1,41,ug/m3 LC,115,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
11/14/2000,AQS,060631009,1,21,ug/m3 LC,73,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
12/11/2000,AQS,060631009,1,1,ug/m3 LC,6,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
12/20/2000,AQS,060631009,1,46,ug/m3 LC,127,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
12/23/2000,AQS,060631009,1,44,ug/m3 LC,122,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
12/26/2000,AQS,060631009,1,19,ug/m3 LC,69,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
12/29/2000,AQS,060631009,1,29,ug/m3 LC,88,Portola-161 Nevada Street,1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,,,06,California,063,Plumas,39.808333,-120.471667
1/1/2000,AQS,060651003,1,26.7,ug/m3 LC,84,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/4/2000,AQS,060651003,1,3.7,ug/m3 LC,21,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/7/2000,AQS,060651003,1,23.9,ug/m3 LC,79,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/10/2000,AQS,060651003,1,66.8,ug/m3 LC,159,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/13/2000,AQS,060651003,1,43,ug/m3 LC,119,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/19/2000,AQS,060651003,1,14,ug/m3 LC,60,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/22/2000,AQS,060651003,1,28.3,ug/m3 LC,87,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/25/2000,AQS,060651003,1,14,ug/m3 LC,60,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
1/31/2000,AQS,060651003,1,15.6,ug/m3 LC,63,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/3/2000,AQS,060651003,1,12.7,ug/m3 LC,58,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/6/2000,AQS,060651003,1,41.5,ug/m3 LC,116,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/9/2000,AQS,060651003,1,39.3,ug/m3 LC,110,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/15/2000,AQS,060651003,1,27.2,ug/m3 LC,85,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/18/2000,AQS,060651003,1,8.7,ug/m3 LC,48,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/21/2000,AQS,060651003,1,7.9,ug/m3 LC,44,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/24/2000,AQS,060651003,1,10.2,ug/m3 LC,53,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
2/27/2000,AQS,060651003,1,39.7,ug/m3 LC,111,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/1/2000,AQS,060651003,1,22.8,ug/m3 LC,77,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/4/2000,AQS,060651003,1,14.7,ug/m3 LC,61,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/7/2000,AQS,060651003,1,10.3,ug/m3 LC,53,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/10/2000,AQS,060651003,1,21.2,ug/m3 LC,74,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/13/2000,AQS,060651003,1,37.6,ug/m3 LC,106,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/16/2000,AQS,060651003,1,63.4,ug/m3 LC,157,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/19/2000,AQS,060651003,1,37.2,ug/m3 LC,105,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/22/2000,AQS,060651003,1,16.2,ug/m3 LC,64,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/25/2000,AQS,060651003,1,33,ug/m3 LC,96,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/28/2000,AQS,060651003,1,17.8,ug/m3 LC,67,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
3/31/2000,AQS,060651003,1,6.2,ug/m3 LC,34,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/3/2000,AQS,060651003,1,22,ug/m3 LC,75,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/6/2000,AQS,060651003,1,40.7,ug/m3 LC,114,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/9/2000,AQS,060651003,1,18,ug/m3 LC,68,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/12/2000,AQS,060651003,1,22,ug/m3 LC,75,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/15/2000,AQS,060651003,1,7.4,ug/m3 LC,41,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/18/2000,AQS,060651003,1,4.5,ug/m3 LC,25,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/21/2000,AQS,060651003,1,22.2,ug/m3 LC,75,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/24/2000,AQS,060651003,1,45.7,ug/m3 LC,126,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/27/2000,AQS,060651003,1,57.9,ug/m3 LC,153,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
4/30/2000,AQS,060651003,1,15.9,ug/m3 LC,64,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/3/2000,AQS,060651003,1,35.4,ug/m3 LC,100,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/6/2000,AQS,060651003,1,43,ug/m3 LC,119,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/9/2000,AQS,060651003,1,31.5,ug/m3 LC,93,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/12/2000,AQS,060651003,1,8.4,ug/m3 LC,47,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/15/2000,AQS,060651003,1,9.9,ug/m3 LC,52,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/18/2000,AQS,060651003,1,17.1,ug/m3 LC,66,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/21/2000,AQS,060651003,1,29.2,ug/m3 LC,88,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/24/2000,AQS,060651003,1,21,ug/m3 LC,73,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
5/30/2000,AQS,060651003,1,46.4,ug/m3 LC,128,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/2/2000,AQS,060651003,1,31.5,ug/m3 LC,93,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/5/2000,AQS,060651003,1,16.3,ug/m3 LC,64,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/8/2000,AQS,060651003,1,6.8,ug/m3 LC,38,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/11/2000,AQS,060651003,1,20.4,ug/m3 LC,72,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/14/2000,AQS,060651003,1,9.7,ug/m3 LC,52,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/17/2000,AQS,060651003,1,27.7,ug/m3 LC,86,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/23/2000,AQS,060651003,1,17.8,ug/m3 LC,67,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/26/2000,AQS,060651003,1,11.5,ug/m3 LC,55,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
6/29/2000,AQS,060651003,1,20.5,ug/m3 LC,72,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
7/2/2000,AQS,060651003,1,25.7,ug/m3 LC,82,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
7/5/2000,AQS,060651003,1,31.6,ug/m3 LC,93,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
7/8/2000,AQS,060651003,1,18.7,ug/m3 LC,69,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
7/11/2000,AQS,060651003,1,34.8,ug/m3 LC,99,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
7/14/2000,AQS,060651003,1,13.2,ug/m3 LC,59,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
7/17/2000,AQS,060651003,1,16.9,ug/m3 LC,66,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
7/20/2000,AQS,060651003,1,23.3,ug/m3 LC,77,Riverside (Magnolia),1,100,88101,PM2.5 - Local Conditions,120,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS,40140,"Riverside-San Bernardino-Ontario, CA",06,California,065,Riverside,33.94603,-117.40063
